,EIF1,PSMB5,ANKRD11,PTMA,NFRKB,HSP90B1,TFAM,CSNK2B,C17orf58,MED19,SETDB1,UXS1,ACTB,WTAP,YEATS2,RPL41,MRPS28,SIN3A,HSPA8,GRSF1,RAC3,ATP2A2,GRB2,JAZF1,MRPL38,PABPN1,MRPL34,NUDCD3,MRPS27,HSD17B10,MRPL4,TPT1,HSPD1,MRPL24,MRPS35,ISCA2,MCMBP,MRPL54,SLC39A7,PMPCB,MRPL27,MRPL39,INO80B,TARS2,UPF2,GFM1,ZBTB17,RGPD6,TRNT1,SPCS3,DLD,CLASRP,SMG5,DDX46,RSL1D1,CSE1L,TARDBP,INTS8,SRP72,DNMT1,PAXBP1,PHAX,MAGOH,EIF2B2,SF3A2,CNOT3,THAP1,EIF2B5,MRPL16,SSU72,YEATS4,SART3,MVK,E4F1,MRPL35,RBMX2,EXOSC2,CIAPIN1,PSMG3,EEF2,GPS1,TSR1,CPSF3,EIF2B1,ALG14,PSMA4,NUP107,MRPL36,CYS1,OGFOD1,MRPL19,TTI1,UBA2,RABGGTA,SRP68,HNRNPL,EXOSC3
SETDB1,0.08432062888537162,0.0901465200190108,0.021174092143545153,1.5821321524766159,0.06049869773223304,0.013323566956699895,0.03100144229801005,0.011990010891206104,0.5092641394004186,0.03485516575569414,,0.24831442312810215,0.041991985672427345,0.012986284208771903,0.0126620459057033,0.2963962887320867,0.016876313650843522,0.0604784129060324,0.013402947232958984,0.024266785370503086,0.05576353553947677,0.17832723775955783,0.014145071015887245,0.03987508692460262,0.012189378510677917,0.03935936355021741,0.05872249383832284,0.030497780951350584,0.014373949010804465,0.02264157212646767,0.10059817364746815,0.10333108021760073,0.1797273964350966,0.20213148848063056,0.029127342344032803,0.03359545526939234,0.09004804149144163,0.04215151763545866,0.03314308606471794,0.025448415570623384,0.10596423986633952,0.23702048445157176,0.07973190198651614,0.01885828798413769,0.18810112773798515,0.19506186379908952,0.010046882068109442,0.10629048447504064,0.08186950275304072,0.018863608900693163,0.3803188447818655,0.02637598689587295,1.8385339627034256,0.10006486791904856,0.04075331410695737,0.10768940615365385,0.1407376785521648,1.0123156934835225,0.15745324352262213,0.10098940274470247,0.035645190542933136,0.024751869916395997,0.07001094354109016,0.5190613555794156,0.07880587545779671,0.08005375715506702,0.21468526605037996,0.11014833219902276,0.22219412642061698,0.05278114378133547,0.24773243888969787,0.058150608680837546,0.020227045316669856,0.019581103540231903,0.05748830239986957,0.05378651980670168,0.06190226103550478,0.07658823811774285,0.06603147503814377,0.09763381812225402,0.00989051118013029,0.1483874868267968,0.01611995042051162,0.02319034073219539,0.02103047969001537,0.05116214241179373,0.08031290414446479,0.03410057013780898,0.5989762060989161,0.7254964298890213,0.9259975181576345,0.02332126129668244,0.025100693551077025,0.056709000945394106,0.09139543331155464,0.034816525541138676,0.02364577351416064
UXS1,0.11614348676731834,0.10671240437513818,0.3005480364611358,1.0089833124297947,0.17428214756358695,0.22827742307631504,0.1550237630845156,0.2797988465855159,0.27073705715891283,0.14340059660506532,0.24831442312810215,,0.12179706170824389,0.21058743419103843,0.281110869416374,0.1187030440606972,0.18284696436194436,0.12046292970189232,0.2551739803686601,0.22090981157933853,0.12310335737860023,0.2827663746033614,0.2184318397288747,0.12959558149912132,0.23033721158321008,0.23836070878544735,0.22017273168395257,0.22641027012428272,0.29181513968506456,0.17884088978406354,0.1440651195212277,0.20572612602652507,0.1547757864916729,0.06430930685065228,0.20573820868663917,0.20386123135724898,0.1338038743292903,0.19490548493355198,0.36820982517340517,0.19551330360331942,0.14324466461150032,0.15813369773389896,0.14298039821930597,0.2083119480017741,0.19511776529173108,0.18365483475391153,0.2923584550251619,0.09973711687922182,0.11065502633775215,0.24400503731284573,0.3093955379092358,0.17202889007771682,1.4084678454004727,0.10995559382373021,0.1791918495208623,0.13077989599918938,0.17351921193595365,0.7199992389797836,0.17143767308735147,0.17045786289095122,0.19677473686993863,0.2114584398079502,0.15818722456507117,0.18880235608360996,0.11644536854606713,0.2027869554006565,0.12538677523870412,0.10380459095174355,0.10127629036376262,0.17864094810039144,0.10334567243898396,0.12457003755230167,0.19428930763814434,0.18102756803560038,0.14431252386108195,0.16049238952823097,0.2833311503440634,0.14995036527920413,0.20378151508746012,0.13356775200999205,0.26712219541761295,0.09076656969956709,0.18181369704429717,0.18687140685819004,0.2176792695268257,0.1824420314303118,0.13034899452639492,0.15766244784391747,0.21615933305329138,0.32810240697162374,0.515076418273172,0.23863873974033567,0.2023097413451861,0.1869534307753754,0.17431095248044248,0.2628594147674955,0.2660530574657809
ACTB,0.030453391476074954,0.03604615477973416,0.07819200495459588,1.3808833171308141,0.038346129336948254,0.03327334915001012,0.019385129913835564,0.05814251541277882,0.35626188398082537,0.018194840166698034,0.041991985672427345,0.12179706170824389,,0.027262442432033906,0.059203292499417026,0.16948105231832056,0.02127009829378257,0.019674449641823966,0.0452950099943038,0.03205668706406706,0.01932118361863233,0.14142584714343043,0.03601039744300705,0.016124804307490193,0.032994043025923125,0.04886065468027545,0.048785488117717435,0.04676429062995913,0.060515180767797605,0.020437722944444348,0.04552554700512368,0.07966035709833263,0.10391640382636635,0.09255214226807207,0.031087539607306147,0.03475966947629294,0.03961673107672392,0.03443679966916857,0.1084237560225767,0.029259895948780756,0.053005045151871544,0.1331020571160113,0.03829378820320106,0.026878178095334104,0.11942059351760248,0.11485082846047545,0.06233174899574179,0.04176585456815096,0.04988822344556443,0.0540794871422281,0.2869424033891006,0.019268595780308373,1.705233136535341,0.04461451081570311,0.03363735506399235,0.0482036837849904,0.08247514535288569,0.8830676138922495,0.09349399802512848,0.06329421084650755,0.032269034425882026,0.032276652303867226,0.03566693932911502,0.34464955991507185,0.031832047040214584,0.05920184756163216,0.13402468073028972,0.04713215922480074,0.11588970684435973,0.04081485165879917,0.13117955348873134,0.03166993913699445,0.02605308000033335,0.026537608776490473,0.026231996073230235,0.04077120830953884,0.08556582229191478,0.05933733060662871,0.0508238438391716,0.05168504358792225,0.05188473173486918,0.06630592139432667,0.025391843391652902,0.024012705682455393,0.03781443376279692,0.048655671996723715,0.03546686474075533,0.018301427675524007,0.411861338707209,0.5259696029579766,0.7318742266839535,0.037773449559523886,0.03613998708921595,0.0444709152200351,0.05169899956969237,0.0645172754364276,0.06090069360020023
WTAP,0.05758861628091927,0.06788978659288458,0.03136258780886714,1.525308482748238,0.050506172294322305,0.009791851859113021,0.020624544410519863,0.02008986710699956,0.45244282761091414,0.02563174670450341,0.012986284208771903,0.21058743419103843,0.027262442432033906,,0.019279305741970898,0.24985682180083657,0.011221840524701987,0.03794373895476144,0.014587472529723478,0.017913228318018226,0.03493481723840752,0.15454303313664863,0.014608024909895323,0.027051192846283656,0.01039480083122124,0.033517541077453195,0.04252740859473558,0.02604233733663186,0.021791877764826828,0.01558258843858873,0.07306427524486192,0.08736449612441788,0.14880435923843116,0.1649897128721043,0.020254297050584125,0.025512078931274607,0.06436366606625166,0.031995492807709636,0.04786251524215679,0.017220195329061716,0.07876914208051267,0.1946707744152315,0.05977795017435594,0.013474186504313868,0.1581714991044969,0.15689581764729277,0.020777675692526865,0.07996952989547712,0.07205033158877883,0.022482382373501753,0.3499081217241675,0.016433125340102217,1.8026971122611388,0.07522506258376382,0.029041882074549052,0.08380849450314631,0.11382105959593347,0.9780294987475507,0.12505638523295015,0.08550357965224409,0.022960115538705805,0.014320017030673982,0.049015216121186755,0.4541477273667033,0.056243750988233865,0.060995854250042725,0.18594250043545046,0.08311746044856116,0.18327482490347835,0.038054918126300574,0.20438824977414982,0.04737816754905744,0.014523786095122726,0.014541326731752457,0.039190990813290916,0.045240368082631544,0.06548771084277205,0.06666940443628333,0.04640564416517934,0.07727410046616745,0.015105130509688647,0.111116061728605,0.015416469960615187,0.014793030229181658,0.017266525961856294,0.040237786142523824,0.05549850297930592,0.022584219424805152,0.534465096560784,0.6563157676544298,0.8613459077523474,0.019123322862358405,0.023118813327157595,0.04874352911689095,0.07021224860081132,0.03484572780441919,0.02958115102638892
YEATS2,0.10332898254961165,0.11709474591587199,0.01549552713445912,1.6312826379053047,0.08251248868537642,0.014833020624438698,0.043848527871847454,0.010576882228644169,0.5593408055219131,0.05386693259034059,0.0126620459057033,0.281110869416374,0.059203292499417026,0.019279305741970898,,0.3400977181040581,0.02546143919103716,0.0773662282495462,0.015373390275880583,0.03336774920790597,0.07119801655685098,0.2044539702121141,0.017654593618697367,0.05772061081628854,0.018882651521704208,0.0511679275604614,0.0666479051329435,0.02940374981260241,0.0181349860955492,0.03425800051022676,0.12191808007290328,0.11794032165489021,0.21629982612663745,0.23134914671086226,0.03808727825733105,0.04551206923727491,0.113526610210683,0.057457260888184813,0.0199943171823892,0.03586782030701108,0.12418803285087965,0.2702367899873227,0.10262074241245212,0.024478735138228958,0.21424238418633512,0.2269408308666725,0.009804513925584235,0.12667342656773672,0.09361338059490243,0.015871996298149726,0.4084344210112545,0.03713889136390336,1.8671142392335156,0.11730095344043867,0.05026025711448645,0.13255973061961002,0.16896403165803398,1.0535626025473959,0.18566331319588691,0.1274064661025751,0.04359863197360614,0.026698514946553287,0.08432127569525927,0.5558584491124744,0.0945665743926315,0.09465591970374032,0.23124187008304853,0.13170987617350383,0.2545926784507513,0.06141912000208771,0.28136103225499665,0.0777739763617269,0.02648671699750682,0.023520579723659507,0.07579279630762603,0.06689789222993237,0.0706228732219143,0.08116395640053031,0.0756939069675232,0.11323606238942574,0.007690210385929541,0.16400448776161658,0.02432495355457287,0.031040230524790435,0.020909795339595583,0.05352806586030168,0.09460881225869777,0.04866574157131587,0.633580596571066,0.771438820571815,0.9841748016899169,0.03322248871660505,0.03471298556232483,0.06444222106766728,0.11085675367947845,0.03694913008754408,0.024004850398672395
RPL41,0.12670265465396013,0.11468841869648472,0.3866004006943552,0.8817364891612623,0.16829088544555926,0.27405833380410627,0.19905015651685254,0.341103559431133,0.09995850397144579,0.19140899003747902,0.2963962887320867,0.1187030440606972,0.16948105231832056,0.24985682180083657,0.3400977181040581,,0.2371600859838776,0.1383732958843703,0.286796138362565,0.22028077272718805,0.16071408198465742,0.14801989421666129,0.2835977651697379,0.17590873933616535,0.2503769893691198,0.2234028266688085,0.18728654698987757,0.2982533591379203,0.32056267903313895,0.2101857057006531,0.10578197775316978,0.1761178536548057,0.08575229210233204,0.07968016281987478,0.20843035676122834,0.20345397964606993,0.10963370270133965,0.18990296146787278,0.4426660937070245,0.23045471591581013,0.1208238475884682,0.05790968665741758,0.11682345876446054,0.23171619456250947,0.11227013100206851,0.07216053100063602,0.3498456345917178,0.10616810633133433,0.22727501180958776,0.3303342673188656,0.24148785058123645,0.19430754159210284,1.2661005912263648,0.1438274930427802,0.20380311451794397,0.1049039135635551,0.09371755058183373,0.5933468396802533,0.0945073327239454,0.1421674948295658,0.2021231880495682,0.23681748875813757,0.1467689135896435,0.14145905364859956,0.13855284671400503,0.15768926076269774,0.22421450851619196,0.12622813224029095,0.0749809150031594,0.20797974116042217,0.055641917512364025,0.195268898318799,0.2323677890734226,0.2540614837462043,0.14402235483310788,0.23330293388864498,0.29485817349229837,0.2519108777222552,0.1700833375576185,0.15603254842136938,0.32529361228429543,0.11611112463699602,0.25548326340132077,0.22119824381737807,0.2744607916405031,0.2703560981263252,0.13968133143590455,0.1779407563912636,0.17929417309861095,0.20905495694461762,0.33216156642461436,0.22823930789789937,0.25506801749365615,0.20668340205072722,0.1269017662971924,0.2949845304525385,0.3439774949793263
MRPS28,0.05125822903301991,0.05695655708408531,0.038154476055396125,1.5009189721348597,0.048859293112683666,0.012756341126924697,0.018686956783101394,0.024331726652310426,0.44096119656953303,0.022944039987973563,0.016876313650843522,0.18284696436194436,0.02127009829378257,0.011221840524701987,0.02546143919103716,0.2371600859838776,,0.03355243651555184,0.020593669692453687,0.022290346579845077,0.031043330743691366,0.16144900900649983,0.016051896777509178,0.0212154556952161,0.013641198622139417,0.03735999040044502,0.04444364541606849,0.02789408891149958,0.030691144027051642,0.013699747349375624,0.07000575794292463,0.09012199605297877,0.14530218326521083,0.1470597300462173,0.022906741246425555,0.02692017946607539,0.060632962905544874,0.03323148770195228,0.056585356981432855,0.019304684754089307,0.0763185798575089,0.18614057832125785,0.05830600318080348,0.013866937232519083,0.15541925210598984,0.1541706235207213,0.0266605056953354,0.07229516432068306,0.0597785748673163,0.023338813487031818,0.34372202432395627,0.016629202288762412,1.7889860806654179,0.0699964592894814,0.027870075742403078,0.07717797450266894,0.11308015791955994,0.969126494224023,0.12330408399453974,0.0795859026157707,0.025302956667580867,0.018757321607932975,0.04921372948724856,0.4319017886627663,0.0499142027339563,0.06334537544180507,0.16988907352348093,0.07118452258790309,0.16680382381594727,0.037577564581826706,0.19197161243965888,0.04211193306889327,0.015353345753024161,0.013136030609539162,0.037531082310070185,0.041157458264776015,0.0672930911176044,0.059254671744962684,0.05005741901092409,0.07067460211908605,0.019413417413351675,0.09744481620365164,0.014054909248316871,0.0156402518210369,0.01817136032321731,0.03642715807368491,0.052885968202621036,0.019372650254069534,0.5080371259426152,0.6315326585681571,0.8375943546646907,0.025218289206112132,0.0242813652294962,0.04349109684795338,0.06790998191568132,0.03973909037727108,0.032917168205866654
SIN3A,0.02451402115303536,0.024161826292119604,0.10468889369075673,1.3280480837652173,0.04344839779824916,0.046768349100714035,0.02645815862753642,0.07832376354829906,0.3038529796266356,0.02895792726310853,0.0604784129060324,0.12046292970189232,0.019674449641823966,0.03794373895476144,0.0773662282495462,0.1383732958843703,0.03355243651555184,,0.056822618050907936,0.03792543008937144,0.02474350314690721,0.11563819653458673,0.05107837900419576,0.02128518519672029,0.040696732593113016,0.050986641418199974,0.03955722551506258,0.0656019932986579,0.07787894054781308,0.030291881303792678,0.030344134625366448,0.07296765860297327,0.08617568101993378,0.07799880306923612,0.03222397900148888,0.03277819292073059,0.024388055531028185,0.03522161066459972,0.13442545595184352,0.038808788569898,0.03898839776140628,0.10077916021900402,0.029017070890917984,0.03430284554470875,0.09244661670675625,0.07949327917404791,0.08181740980808827,0.03144935246071623,0.06224093946551057,0.07375638720162292,0.2734755436814297,0.023954540345986097,1.6591497960719792,0.03856539128764802,0.036560759777966134,0.037698590082661854,0.058966086608711055,0.8327023800095141,0.06640756605859632,0.05591630634030653,0.03506746060174348,0.03698321554363049,0.030081188138601167,0.30135232231949594,0.02493999879651354,0.04715034729980516,0.14115771799181887,0.03612190927967995,0.09673487275597425,0.04170709619628865,0.09768667321154834,0.04462639524671419,0.0336831252355444,0.04043295940352676,0.024174512428418726,0.05540454237232961,0.10105487593224904,0.07193443861631599,0.03354618109452534,0.05038575803735801,0.06885632469496905,0.05050996246668116,0.0419893205844295,0.033504280128922925,0.04963059452419227,0.05738576244404636,0.029685946021427267,0.021714880688554872,0.36801685346913493,0.47240334969218856,0.6678457541564928,0.043402251667242875,0.05066153768677317,0.0484757037537451,0.03843221902262173,0.07409005740585162,0.08444472654689628
HSPA8,0.0771288925070237,0.08832019097552501,0.02992272041041777,1.5704775180391546,0.06063622580347572,0.011931010747768034,0.032807947332432086,0.016134921413748393,0.48916756742525824,0.03775970197144074,0.013402947232958984,0.2551739803686601,0.0452950099943038,0.014587472529723478,0.015373390275880583,0.286796138362565,0.020593669692453687,0.056822618050907936,,0.020167235356402635,0.05378668106017204,0.1588306994060631,0.017314464374924232,0.04168407101287508,0.011534671028900045,0.03424184413409059,0.042354722959947466,0.034217529429369176,0.01662369023081023,0.02246869366659432,0.08946076522898805,0.09782743713846787,0.16987877386789685,0.19252894142552235,0.024994645904472534,0.02934251563636814,0.08090173985819649,0.03829578693435809,0.032587722917314044,0.025524280853307157,0.09561337773945056,0.21917929568465677,0.07432491721159984,0.016294634777604955,0.17363115429843246,0.178456986762897,0.01665479602485187,0.10325051315947864,0.0925578582759723,0.019953701751693642,0.3680531515132175,0.02487164103299755,1.8276230524385384,0.09747596252939972,0.03693075825572678,0.10272150677212455,0.12977892703395122,1.0110825589383055,0.14523636011189878,0.09966894799411519,0.031935100406629835,0.01840010247751267,0.06315524020322771,0.5055364573035338,0.07422534414602433,0.07052638729402427,0.2177783974492199,0.10701428899277188,0.2123582082042771,0.0475931511718789,0.23509722421440937,0.0645719513400943,0.01891184315738481,0.02114456079513305,0.05393062424855699,0.05970186132411659,0.06761351829425188,0.07900742447655607,0.05467757537492435,0.08787534368992944,0.01229053471923458,0.13534307060634265,0.021846064393018838,0.020938142942560578,0.0197607894996622,0.051366653153599895,0.07446386302520303,0.031992153022892045,0.5830614426082906,0.7055739059653756,0.907422473360546,0.01882270010748255,0.029845277836311523,0.053357587109341686,0.08283954283373984,0.03327561938451218,0.0301382329685016
GRSF1,0.05272803261263048,0.06284441328205825,0.05602499171952502,1.4828712249668223,0.044020491319433974,0.019784501863160164,0.025464556599804178,0.03360999396878572,0.40020716459456895,0.031318618014334,0.024266785370503086,0.22090981157933853,0.03205668706406706,0.017913228318018226,0.03336774920790597,0.22028077272718805,0.022290346579845077,0.03792543008937144,0.020167235356402635,,0.04401874067317513,0.11521111143206031,0.027663699962155897,0.03251452835723878,0.012223583449418096,0.027883799439557766,0.02662847610222452,0.04539761884421312,0.027940918215678567,0.021213354739855306,0.05442083972908662,0.07667246699848151,0.12949771544631006,0.1492956818380391,0.018885517309918942,0.020111832645838712,0.05096207692636667,0.026980061722379545,0.06626764682896735,0.026346510188037908,0.06528149901079605,0.1562808577611562,0.04790022802378768,0.014687516746273221,0.12688029510096754,0.12177950738422871,0.03367863928137993,0.0744305499643737,0.09005638808815941,0.041624629342472796,0.32037978560877134,0.018484846728176185,1.762708674551495,0.07844479065134802,0.032513837880427165,0.06744346063587936,0.08513059643779108,0.9365591067834526,0.10396340450422437,0.07236267982591316,0.022911648620831504,0.020680758572791835,0.0396034478201055,0.4242460913250591,0.05500513130662665,0.045505313338020215,0.20185973580995187,0.07799815429539259,0.16646334271283358,0.042994100599109575,0.18134199271363294,0.058263167684520445,0.021629932738315816,0.02927206108694269,0.034462492898590824,0.057977666763832314,0.0638281217210771,0.08577159504526533,0.03589161690754983,0.07532014297457057,0.02735504040275527,0.10714077832065216,0.029150258595661227,0.020209932010627485,0.026900914167699463,0.06029901233061019,0.05106871272681068,0.018997651480592626,0.5133992311781764,0.614104482728518,0.8033633863659155,0.013991471760181895,0.03506742523991824,0.04440230272937695,0.05123407147001058,0.0404934083116697,0.04855900142886871
RAC3,0.031202156607880838,0.037232990149384304,0.09678578320956222,1.3529882220540916,0.04744721794624218,0.04518717992548216,0.03019144221465575,0.07319809333036409,0.34020199976924625,0.025850962475710948,0.05576353553947677,0.12310335737860023,0.01932118361863233,0.03493481723840752,0.07119801655685098,0.16071408198465742,0.031043330743691366,0.02474350314690721,0.05378668106017204,0.04401874067317513,,0.13932029010173697,0.044973511733779614,0.02152880235683008,0.0421159877852898,0.05232412237012185,0.05549134902086095,0.06425990889814903,0.07252738645568269,0.02778518845011224,0.04745794143532178,0.07938381549793383,0.09447433434518515,0.09223384890942632,0.03943411226226934,0.04028317546828619,0.04160189667902947,0.03867819343837475,0.12431884826860373,0.03714716882254421,0.05773613777216946,0.12924105043434808,0.039627166226028354,0.037743028598672734,0.12728383626099637,0.10943051491898681,0.0789262327953053,0.04715359846982148,0.06058171583559091,0.06366255399398246,0.3015573577740882,0.025694839144095094,1.6863802286273646,0.05495357919372723,0.038172884862046064,0.056923406875843297,0.08057818626689861,0.8853638156570289,0.08822055150018893,0.06151196264141845,0.04103650544265669,0.04199877821485065,0.041356134836958214,0.34357081959842195,0.03545362345281844,0.060580928013843516,0.13945978484513832,0.051889337225408894,0.11100001277721594,0.04704584956850755,0.1237699224541885,0.039552017849863175,0.03526403551529378,0.037498063378397894,0.025361679747545995,0.05902916344860798,0.10498037993065146,0.0680008733189923,0.0519850055153418,0.048720731954130625,0.06518455869964201,0.0636422371364711,0.03797002700373653,0.03334228190526989,0.04709350663156597,0.06032253499755036,0.04465672620343575,0.02507340648818679,0.4009493206699374,0.5094167617636582,0.7034614386663881,0.04454114162537992,0.045698329979770635,0.05508128966605841,0.05742629477674743,0.07324320579046406,0.08045033176495486
ATP2A2,0.11255440771551761,0.11754592797391716,0.2550182101444922,1.1974010389373395,0.11334858416357585,0.16470852346195208,0.14364086328707082,0.20608271378624243,0.22701073919419656,0.14700473462448327,0.17832723775955783,0.2827663746033614,0.14142584714343043,0.15454303313664863,0.2044539702121141,0.14801989421666129,0.16144900900649983,0.11563819653458673,0.1588306994060631,0.11521111143206031,0.13932029010173697,,0.18463413064564604,0.13663006643457865,0.14021146101434945,0.11271386149108331,0.08918444263303471,0.19887424450162916,0.17475142133424137,0.13558237708788912,0.07740988378987146,0.12371608412287238,0.11063652792437673,0.16863136912765664,0.11885252747097175,0.1097526413338642,0.08102890435172172,0.10839271232768832,0.26769183690532206,0.14630842490678675,0.10049390743990305,0.09098977464210822,0.08329939925124374,0.13355418190533075,0.09964299340971783,0.06882662279046603,0.20558477170725864,0.12500240950934205,0.23304385734965738,0.22006159459535723,0.27831270941162334,0.1260290000664942,1.4822813647193314,0.15154571470106304,0.14549981710389914,0.10202161847188573,0.06983524898199611,0.7654319188602773,0.08667961109302647,0.10813702229505129,0.11957020664048978,0.1424978122970586,0.10261500182779026,0.313093357083299,0.12935605752890766,0.0881492683023467,0.29869611041976074,0.13254463279792184,0.14753866276688443,0.14354605912262908,0.13053264618160776,0.17787934775505543,0.14921589654147438,0.183092700857872,0.11252761161384495,0.18945339670358052,0.17627575885841062,0.2249604883101628,0.08799608957390814,0.1518906030392594,0.19578230814140474,0.1474053985915066,0.17979558899913972,0.14850888192641631,0.17169306503733273,0.20690663848996116,0.11891548750464875,0.11869073158276977,0.38904622251165577,0.4215846634515681,0.5630480927107178,0.11321996926364086,0.17494500235729227,0.1373074724765747,0.0826855656236829,0.1878544484367458,0.22182973183301924
GRB2,0.07488852249156364,0.08113890020796544,0.027387798675256536,1.5558546054726612,0.0624610216291559,0.01456681166401741,0.027209356121865258,0.01825608640799503,0.49590626331881316,0.03079268282818315,0.014145071015887245,0.2184318397288747,0.03601039744300705,0.014608024909895323,0.017654593618697367,0.2835977651697379,0.016051896777509178,0.05107837900419576,0.017314464374924232,0.027663699962155897,0.044973511733779614,0.18463413064564604,,0.03355034468536944,0.015370488847607944,0.046546532630347914,0.06022206620232173,0.02998297948866513,0.024209744550956702,0.023320437403313354,0.09475473661391343,0.10094473825276773,0.17495473944566953,0.17900544109350436,0.03159316874783791,0.03513290897851118,0.08394202333720246,0.04217035630712063,0.04100197781584636,0.027593287129244803,0.09721854133831254,0.2265358368324124,0.08014883369552439,0.02029884279880667,0.1879032208460829,0.1897431192715333,0.019592797868606904,0.09265340397985833,0.07008626558797504,0.01930029793677368,0.3664842186903987,0.024941082877728116,1.827958242032418,0.08817527687028226,0.04023008264371053,0.09941042916306342,0.1383279265218702,1.0057592818529923,0.15403059367214667,0.1035428618544969,0.037011044653636915,0.023198605029026043,0.06604578254273474,0.48898702283739526,0.06993072881813589,0.08480481222302838,0.18369830200647586,0.09791969098790954,0.20805741777747666,0.04642618465119852,0.2314512855386358,0.04977457511237071,0.020279503674677124,0.016738263329343805,0.054435566818395564,0.04996689301095325,0.07434837356156743,0.06698809796939142,0.06378382016122908,0.09147737340227924,0.014489145959454275,0.13088739147384032,0.014692450519276479,0.021692684214236646,0.022140132447618144,0.04644956155367275,0.0713902177564526,0.03194196372814595,0.5627080051451208,0.6979479049290807,0.8988723071016337,0.03006202421772808,0.024386324069418763,0.05352912011460509,0.08928951773502924,0.040816026657405136,0.02955001506049082
JAZF1,0.03452813108439379,0.0349112726542804,0.07576222151881795,1.3866500204393812,0.040765695729987894,0.03469475806626321,0.01991472264024885,0.05591718592072603,0.3622048690582206,0.01958458722423717,0.03987508692460262,0.12959558149912132,0.016124804307490193,0.027051192846283656,0.05772061081628854,0.17590873933616535,0.0212154556952161,0.02128518519672029,0.04168407101287508,0.03251452835723878,0.02152880235683008,0.13663006643457865,0.03355034468536944,,0.030187422530830954,0.04593325565343542,0.04899782178407841,0.04890748882982654,0.057528802659210454,0.018512325287012632,0.050584719294722635,0.08095811671166642,0.10615150777916638,0.09724528927623743,0.034034066256227624,0.030349588848432307,0.039208702764035874,0.03435462221916885,0.10405565340540657,0.025829118239413917,0.053302205094945654,0.13957115776190554,0.03795005150119324,0.0267605449137428,0.12328447318886337,0.1161647002168067,0.059970128816137724,0.04902386002509185,0.050920223114465424,0.049968060102469125,0.2999837794972049,0.02058705417523965,1.7136908902658652,0.05007433756997204,0.034245419071199046,0.05374330407226524,0.0800520416687388,0.8996671747647104,0.09155747763539379,0.05725234067200635,0.03258845952612477,0.03232297551597341,0.04040039165416398,0.3523878502027771,0.03514648320812097,0.06055980623366186,0.13167927183479855,0.04673142345821646,0.12158125804594622,0.03961110689876246,0.1387206542736421,0.031626573019673865,0.024389684952354496,0.026171229380315797,0.026425527191304532,0.04102702465132835,0.08655465809682616,0.06008217151590323,0.04907431269696827,0.053174438571142235,0.04883951222506733,0.06833959789761523,0.024677281381967342,0.022148354554893945,0.03733879241695126,0.04907424111600289,0.03725197578706707,0.017288234976544525,0.4226328141287904,0.5383427611179887,0.7335540526186403,0.0378796272122055,0.03572424440254163,0.0427360112225863,0.05567293788450434,0.061765437508862986,0.06229782626963987
